VOC	Date	WeeklyCases	InfectionProp	AntigenicDistanceT1	NTD	RBD	SpikeOther	Ep01	Ep02	Ep03	Ep04	Ep05	Ep06	Ep07	Ep08	Ep09	Ep10	Ep11	Ep12	RBDOther	PressureCorrelation
WT	2020-07-19	1573526.88720539	0.122356259894192	0.0878494847667567	0.0262671028519553	0.0309013774197118	0.0306810044950897	0.000673342396818751	0.000370046667614945	0.00257376181327081	0.00236244810034401	0.000557335142761465	0.000520269777922781	0.00263866860774441	0.00247172215094202	0.000341781006421297	0.00011448857091438	0.000532027458075726	0.000591733850456545	0.0259819450218804	0.154244512031467
WT	2020-07-26	1717559.46691616	0.137248701553381	0.0776964100427545	0.0264880764376084	0.0205858447524176	0.0306224888527285	0.000689598008477601	0.000413909482752834	0.00243516856393849	0.00240609535369279	0.000389138965512159	0.000447352531026534	0.0024997578348015	0.00234686826781036	0.000197782068690843	0.000193988761922917	0.000629176348760732	0.000595705677332635	0.015939788160731	0.157972407948995
WT	2020-08-02	1803950.6717833	0.152890215371719	0.0668016233048476	0.0247152709528449	0.0121118394842878	0.0299745128677149	0.000697511005110606	0.000376365708801966	0.000741131333337218	0.000723546950869932	0.0006002982546214	0.00150345718989271	0.000750327861469165	0.000820488484363925	0.000285111620784047	7.9703345031546E-05	0.000273967260960026	0.00107125055736368	0.00755700856583578	0.0298730969843596
WT	2020-08-09	1852842.85089216	0.168955658572995	0.0753633214228268	0.0282332626802081	0.0201166274364064	0.0270134313062123	0.000414804007240306	0.000215168817738182	0.000725198662689508	0.000851803777662434	0.00113825509209946	0.000271421917814044	0.000604415837081329	0.0013989288480308	0.00127814326503283	0.000109635419773496	0.000222480837209554	0.00167339737037643	0.0154848631877667	0
WT	2020-08-16	1843723.60634139	0.184942031546973	0.0983306089395568	0.0383872763237818	0.0267302243354111	0.0332131082803641	0.000708769380170747	0.000409276370380978	0.00107794732984207	0.000891362910247522	0.00229617885343998	0.00163583565415059	0.000941750154497718	0.00166675298130171	0.00117745631818202	0.000115104226951612	0.000357839996528149	0.00253648901543814	0.0194617200911425	0
WT	2020-08-23	1859482.22926141	0.201065042801596	0.0749046811552073	0.0296472735072863	0.0121061542056666	0.0331512534422544	0.000626794070983774	0.000568515019287164	0.00136260001315718	0.00106210417149931	0.0019371495326421	0.000206528260579814	0.00152945840986638	0.00174955058209344	0.0008166239919306	0.000116387104160613	0.000227919318971732	0.00224849567158549	0.00623724444200353	0
WT	2020-08-30	1893492.97281058	0.217482950986339	0.0805009048079048	0.0314102520850784	0.016387412188316	0.0327032405345103	0.000846211099021757	0.00050193083079447	0.000825989682554621	0.0010122624468384	0.00107881302840777	0.000378434563605031	0.00105611147338007	0.00128390267165807	0.000672034290499688	0.000200490329709216	0.000314235036720759	0.001259091789714	0.0117915558906421	0.0691696372927592
WT	2020-09-06	1938192.01627876	0.234288431135776	0.082355735322708	0.0358372508702718	0.0120873503817388	0.0344311340706975	0.000887799296452885	0.000509945595062674	0.000784533095377686	0.00088674646042509	0.000268831554383472	0.000819120136294062	0.00112745379628792	0.000742387381765503	0.000642254442916247	0.000212183778804497	0.000445280771201334	0.000804049724715664	0.00801562222794973	0.184707400281927
WT	2020-09-13	2008272.88471346	0.251701561421753	0.0861161798250744	0.040140827846736	0.0138535213910465	0.032121830587292	0.000882605984491607	0.000492451278286269	0.00102274910100169	0.00113985014467416	0.00103701782634387	0.000792940974708851	0.00104478361560064	0.00102641679920155	0.00182749123354603	0.000131154208950297	0.000700993347401021	0.00129279656635731	0.00801527243124641	0
WT	2020-09-20	2050157.83741296	0.269477863537581	0.0699099242634254	0.0263027917517007	0.0101751421693903	0.0334319903423346	0.000674222817178214	0.000401558697337513	0.00127077373153506	0.00117526585795173	0.00264137734879532	0.000640298858557142	0.000856704024993577	0.000585358104265963	0.00101763508175991	0.000100539596260589	0.000600920253961012	0.00267256023798119	0.00389586783579461	0
WT	2020-09-27	2108738.5186479	0.287762101124902	0.0783973182060109	0.0369356066295061	0.0120911397232299	0.0293705718532749	0.000590123572805541	0.000359041926018346	0.000631484886945785	0.000613171585388505	0.00201612170039204	0.000490341562612682	0.000599213536627235	0.000520403503818061	0.000447861309180988	0.000171576684069307	0.000632061952916542	0.00234641909141091	0.00739416474575274	0
WT	2020-10-04	2199656.24165029	0.306834658948978	0.067155798255138	0.0243177943712272	0.00897979932772444	0.0338582045561863	0.000647809265146478	0.00043072451785601	0.0010808304130655	0.000862981380170399	0.00236731939676214	0.000675094002267663	0.00099667264743021	0.00109305381213358	0.000486253804906682	0.000682901502499237	0.00106861336439555	0.00281482786228829	0.00226870527196593	0
WT	2020-10-11	2363259.20165299	0.327325768843035	0.0779958095256196	0.036014220950783	0.0062796731313014	0.035701915443535	0.000656577620757376	0.000442309586468987	0.000671959058646984	0.000503512642501272	0.000308478919577875	0.000522786264922437	0.000728120432820427	0.00168868067681081	0.00119833493096841	0.000279249604553737	0.000591438685709193	0.000860830284785979	0.00197168218475801	0
WT	2020-10-18	2678676.61797372	0.350551768306467	0.0702889968369613	0.0277083477934482	0.0123032735786083	0.0302773754649049	0.000832767672765594	0.000725891705105782	0.000875800807376749	0.0010242642827955	0.00389507874299704	0.000526808217665529	0.00126602090295577	0.00139250308320341	0.00057218307862257	0.000712129135305932	0.000978177457597192	0.00400491128542305	0.00458437320510454	0
WT	2020-10-25	3062606.5556711	0.377106708810082	0.0696348514719551	0.0322950713025724	0.0106869403791862	0.0266528397901966	0.000587559921377038	0.000331687570001629	0.000798655742175908	0.000918610727880001	0.00173643514472916	0.000546304925010801	0.00108790083714115	0.00184645197243568	0.00125473000859673	0.000338308586573823	0.000538354044715476	0.00238520169590973	0.00459059668364419	0
WT	2020-11-01	3469492.52513084	0.407189635202304	0.080274762132763	0.0370078589889471	0.0139586362343769	0.0293082669094392	0.00135601173643576	0.00110834810340539	0.00180367402587523	0.00181444404009919	0.00365576980447571	0.000390877967854957	0.00229037884419211	0.00248073238164508	0.00102800330529448	0.000331910900758698	0.000643061430100035	0.00404905770056356	0.00555168444199283	0
WT	2020-11-08	3761753.63847764	0.439806669824025	0.0746204153258263	0.0374959249001155	0.0110058375920812	0.0261186528336296	0.000776167335948204	0.000573076861863265	0.00122286311915427	0.00133615876653969	0.00115771634112589	0.00052504617507828	0.00174090428113302	0.00181336572240814	0.00100231840176809	0.000274411129300458	0.000504821375080897	0.00154776491737277	0.0057042716812623	0
WT	2020-11-15	3875543.33280779	0.473410340668171	0.070255426819419	0.0232129147741302	0.0143373406197997	0.0327051714254892	0.000713152693439014	0.000374532641621153	0.00103906912518276	0.00106335098434834	0.00688668856787758	0.000360287107005802	0.00106925445419545	0.00159110312256486	0.000867740731931339	0.000184564238182201	0.000652871278663158	0.00764984847484008	0.00326645261563131	0
WT	2020-11-22	3923558.92447533	0.507430340269146	0.0943398136613176	0.0453777720566759	0.0111004442989009	0.0378615973057408	0.00184848464761524	0.00135855552658315	0.00245623165232585	0.00241399617091739	0.000270513492581673	0.000420636423502639	0.00258968842562992	0.00281661282557663	0.000667264853718558	0.000104915095100723	0.000628356154770662	0.00111902182663477	0.0047338261308977	0.348513645766057
WT	2020-11-29	3945776.40294985	0.541642980945069	0.0940493121910313	0.0411935041344765	0.0176500982946838	0.0352057097618711	0.00343439344047534	0.00308718193790795	0.00430111896357116	0.00434955767040631	0.00465929446349606	0.000335815736118024	0.00402675619471965	0.00441261105233276	0.000735508442711268	0.000158559729209551	0.00048158087184752	0.00503891854179985	0.00589187612192163	0.347571087465769
WT	2020-12-06	4073907.5201533	0.576966608008618	0.106004828303435	0.0533514448687617	0.0183123124195184	0.0343410710151551	0.00200539473925614	0.00161526172070267	0.00705803150644904	0.0069295212959189	0.00433877090623927	0.000195179892299465	0.00696068900217457	0.00687035990301825	0.000397835139086039	0.000146701868657995	0.000415352643841306	0.00503528530827975	0.00439184016551895	0.153997091896237
WT	2020-12-13	3970522.10338832	0.611393811211892	0.112736834708728	0.0535190439459343	0.024540840051799	0.0346769507109948	0.00129394158335304	0.000993218061882134	0.0118818889141681	0.0118105068750222	0.00402449354416763	0.00047549077244656	0.0120073967432416	0.0118540002036231	0.000412709016999147	0.000132853178438976	0.000252515066744097	0.00427171431247848	0.00609005752569507	0.0975647924660461
WT	2020-12-20	3592743.0193133	0.642545405577149	0.0673671132069689	0.0287692620180825	0.0135354186295539	0.0250624325593323	0.00146386184733824	0.00101802971958145	0.00344333231874065	0.00370676593539088	0.00279396373280702	0.00074087504887457	0.00401945038995788	0.00396915476575958	0.000690775064476047	0.000208659178650987	0.000379789834343944	0.00341324366654545	0.0042120390602705	0.0831006987350688
WT	2020-12-27	3595788.1135688	0.673723403039022	0.104189186271745	0.0454841584527929	0.0260254166593722	0.0326796111595804	0.00422015780248136	0.00285067671164399	0.0141318438314177	0.0142392308542573	0.00257261399378695	0.000845603629048494	0.0141873091948432	0.0141045557206093	0.000573595147367244	0.00038423899151389	0.000611349010511722	0.00576578943065011	0.00374668042162235	0.182049326073477
WT	2021-01-03	3479971.91777459	0.703897193093654	0.0975292548715169	0.0479839915143883	0.0170138870423238	0.0325313763148048	0.00221600465745321	0.00158049265055708	0.00661255750445328	0.00704076070444427	0.00265814067453296	0.00153359676189146	0.00746345170621817	0.00763159556659579	0.000950410291790719	0.00068304925166024	0.000920629476605043	0.00314139135394767	0.00355012506815596	0.109614715233694
WT	2021-01-10	3625025.32220171	0.735328697599812	0.101472859107917	0.0472239568823321	0.0267594232867056	0.027489478938879	0.00210930874327677	0.00143865946418595	0.0154614869273174	0.0159878218879804	0.00211818959370845	0.00107720062016416	0.0159770492997227	0.0159631992056217	0.000481673408922537	0.000678134839641463	0.000876729114090644	0.00269130710302364	0.00583536602460489	0.110401852405
WT	2021-01-17	3377559.52484137	0.764614500591222	0.0834642103643999	0.0337620325662112	0.020050014998488	0.0296521627997003	0.00369661810969417	0.00280505262243855	0.00828130792659973	0.00831595901129585	0.00283332933370597	0.000809021104575634	0.00847095851818808	0.00824255989935245	0.000330891412960453	0.000359434120778844	0.000537292190188197	0.00482315748746566	0.00487238263868526	0.246871480125844
WT	2021-01-24	2882083.40671284	0.789604179154405	0.0774358325676771	0.0340800813819848	0.0141341159995363	0.029221635186156	0.00289608439718014	0.00158931949785881	0.00535706747360662	0.00519688409643318	0.00103096857029591	0.000914498962183269	0.00531521945304396	0.0054173870236749	0.000869995200547797	0.000270900325995799	0.000535469157665416	0.00334614920694653	0.00302717009541647	0.248280339521785
WT	2021-01-31	1988049.79781077	0.806841961135029	0.106441164225346	0.0470909119495101	0.0277928404138216	0.0315574118620146	0.00809256509263558	0.00609955872899449	0.0146700039822966	0.0148753631884132	0.00254730456607657	0.000906594314811923	0.0145223524400538	0.0142398222045949	0.000567459655512856	0.000254491125986524	0.000533796751920601	0.00680365808953973	0.00409227439685855	0.333003199275367
WT	2021-02-07	1843131.40843551	0.822823199339042	0.105459957111299	0.0421411192015778	0.02580249774342	0.0375163401663012	0.0078525662925401	0.00564710639823255	0.00998917178350154	0.0102418572060909	0.00311301894704916	0.00100081742138243	0.0106754928205894	0.0104602472691533	0.000789620029427971	0.00019229146591962	0.00041794921537126	0.00707428618348913	0.00586553857333799	0.387379140176307
WT	2021-02-14	1431047.53290242	0.835231382173922	0.14425983928829	0.0537880466558693	0.0414607834144985	0.049011009217922	0.0129014160656954	0.00642593353252911	0.0104624655656198	0.0104925397485719	0.0039741273327827	0.000703149209516772	0.0107230147527837	0.0103555135932655	0.000615261922964577	0.000155206784172377	0.000314034511907652	0.0186891532930946	0.00985357475315736	0.33245380928035
WT	2021-02-21	1153986.42594412	0.845237251463982	0.106884175105646	0.0420748354863534	0.0241632978270656	0.0406460417922267	0.0117946714401041	0.00748663017269282	0.0100707967823084	0.0100809936875759	0.000882476202752535	0.00135786944343275	0.00971124399680253	0.00944316046221705	0.00062908702862202	0.000211099767877179	0.000498651356467131	0.0053716187266236	0.00600837923364954	0.593438037866107
WT	2021-02-28	1060687.90400842	0.854434157325655	0.159935270450851	0.0684917606848219	0.0436986333775146	0.0477448763885154	0.0199355512273352	0.0146951994024238	0.0242865632068111	0.0243828997720385	0.00125996953186426	0.00138430407132872	0.0242529265322886	0.0241824789857378	0.000526872021934141	0.000108000227941265	0.000410301094759925	0.0111031874881536	0.00527779890669983	0.45488397069148
WT	2021-03-07	1003003.26686087	0.863130897044671	0.135419769815662	0.0523320408085173	0.0363661663098968	0.0467215626972478	0.0122609340353902	0.0102306071649786	0.0200529592877934	0.0205417972821717	0.00212269181167954	0.0013360152858813	0.0205729717671219	0.0198175505930662	0.000740397372058901	0.000226569405585978	0.000576169954829673	0.00506459715933299	0.00780167570467508	0.385006141692128
WT	2021-03-14	893707.709305706	0.870879967849828	0.174899640542049	0.07373695201622	0.0462550570712147	0.0549076314546149	0.026405330092726	0.0200460953007999	0.0225674123840077	0.0226237417568425	0.00184026500400964	0.00180720411119243	0.0223662072198044	0.0218712854430799	0.000835972531856384	0.000344370536528636	0.000567951004651838	0.0152430951962922	0.00472144666179352	0.56748241120506
WT	2021-03-21	896626.218654213	0.878654344171937	0.193006925224177	0.0839905869048091	0.0581643522493403	0.0508519860700279	0.0233450663323948	0.0175391753499735	0.0322048917776275	0.0322916085031541	0.00421739098253993	0.00227452596579584	0.031443477137877	0.0306501946249591	0.000692989057324238	0.000246903615557492	0.00051255753725192	0.0150165541830568	0.0071432087716562	0.432262032785645
WT	2021-03-28	939767.255361092	0.886802783450613	0.333538482462031	0.156402582210244	0.0928134900252302	0.0843224102265567	0.060412924012326	0.0398326478248359	0.0448712450989924	0.0450215312399376	0.00134530964056763	0.00175383377019956	0.0448688504492404	0.0442843834854024	0.000583270307310916	0.000378380887840035	0.000685168790901775	0.0364306333735433	0.00781512647827641	0.576497735875562
WT	2021-04-04	1090205.2173782	0.896255625060516	0.151878681883322	0.0529148631029105	0.0491751863659641	0.0497886324144471	0.0179800854088122	0.013391442987122	0.0168206279762856	0.0174579347192787	0.00316139031670496	0.00124957323279263	0.0169426954313573	0.0162199379892405	0.000507118722716564	0.00025484362694901	0.000614152055473183	0.0244930294710184	0.00478216308104833	0.36833281043498
WT	2021-04-11	1172265.77023429	0.906419989048229	0.32422036792246	0.158109907565579	0.080846510824934	0.0852639495319472	0.0586105338669512	0.0289540906605101	0.0330751653213544	0.0347206581302267	0.00254253866467204	0.00300504977961036	0.0344185016615299	0.0319787008982479	0.000611177551153007	0.000216057041588776	0.000791646613029802	0.0370664834362726	0.0061398371640876	0.601348947625709
WT	2021-04-18	1126403.09888636	0.916186691603811	0.127650906915257	0.0542816931893936	0.0245584396275295	0.0488107740983342	0.00964760000166578	0.00889393020683239	0.0107124396805526	0.0113852353860308	0.00152541165579269	0.00152922781250974	0.010319761378669	0.00936647807689075	0.000681009381094425	0.000143684500310949	0.000541628090553281	0.00346446669647259	0.00727463020057304	0.554445249656547
WT	2021-04-25	1106226.44580686	0.925778448467758	0.2843184326549	0.125661656586301	0.0851558800798165	0.0735008959887828	0.0454700594278626	0.0263329443248494	0.0358797636316258	0.038063056535125	0.0012959310110826	0.00441535338526582	0.0380843377185931	0.0353722703329304	0.000387930742886805	0.00027525807603807	0.000836459989520783	0.0370755675492888	0.00648560661015567	0.488465061618605
WT	2021-05-02	1100278.84370422	0.935318635462346	0.278202824636906	0.129213835869416	0.0721972204207975	0.0767917683466923	0.0383260381437375	0.0159863641419806	0.022717730839947	0.0239220282179065	0.000730094879108353	0.003357371400036	0.023379883488313	0.0216968409683903	0.00058319844427429	0.000234759942407036	0.00111146022695055	0.0401329747869946	0.00407393538959613	0.435721684760322
WT	2021-05-09	976439.045225609	0.943785044803552	0.158978304500865	0.0641462997129729	0.0412889281814013	0.0535430766064913	0.0191637121523708	0.00821574302563411	0.0121302797673506	0.0142184547912365	0.00372043932086144	0.00384026522792271	0.0137499142406356	0.0112406886217557	0.000561394592195505	0.000336136963034106	0.00101439643787782	0.0168672451589694	0.0066963975409299	0.495037305287946
WT	2021-05-16	814188.407735751	0.950844627656636	0.344882257114166	0.150502070105158	0.104553299969589	0.0898268870394193	0.0520547961200319	0.0266903028619394	0.0406841640813458	0.0446512022335541	0.00240846252416384	0.00658250755731537	0.0438111132350988	0.0396289569218783	0.000441488245671268	0.000803042368690904	0.00134383179193989	0.0453413485194775	0.00966552395274193	0.464704472418145
WT	2021-05-23	701329.114247963	0.956925641513222	0.399579975310589	0.18837104002359	0.105680165733897	0.105528769553103	0.0551787969972479	0.0223083361475081	0.0272132245124088	0.0288410629971562	0.00203237010422985	0.00430389686899315	0.0291912560314429	0.0264757523024842	0.000224795392273167	0.000402699026358093	0.000805889403483145	0.0607387073155684	0.0116727984398481	0.417670807817588
WT	2021-05-30	557446.138498335	0.96175908935339	0.228947915487059	0.0935775315886004	0.0605945272060212	0.0747758566924375	0.0143442931987696	0.00655937594477772	0.0127511859996173	0.0144830180286944	0.00265406604318274	0.00647242402382732	0.014006357719141	0.0118182886647247	0.000182965490574476	0.000324338046475646	0.000963717707530138	0.0279606183452642	0.0119766812171676	0.175596507964007
WT	2021-06-06	509992.50879567	0.966181081039943	0.262123305009588	0.109905623089658	0.0705468842276069	0.0816707976923229	0.0259998314185485	0.0156280711805798	0.0410752041565017	0.0462652457291171	0.00181074547349645	0.011516980919298	0.0446960212306869	0.0385888028388457	0.000509701207323514	0.000177502887410445	0.000810886258702585	0.0125494617523242	0.00397588545800779	0.339725700639231
WT	2021-06-13	461466.777581016	0.970182320703055	0.199982935176806	0.0941795666996772	0.038376803431815	0.0674265650453133	0.01481161464868	0.00457691732115736	0.00693585176739238	0.00924534598802731	0.00313892876860443	0.00457187777356905	0.00906371911816325	0.00592365021726233	0.000567186755539307	0.000114787054372809	0.000453432302460646	0.0200166522535968	0.00533324156180692	0.295856256546623
WT	2021-06-20	473873.291760494	0.974291133519919	0.239341311304311	0.117753463104788	0.0473604528764108	0.0742273953231113	0.0234810654650766	0.0111948836126427	0.0206032898796105	0.0253904662093179	0.00209403126454102	0.00679410221537438	0.0253062480012527	0.0196001909242325	0.000457458231199441	0.000303168398524785	0.00081633823135868	0.0148025702674472	0.00316369075594853	0.446824027216083
WT	2021-06-27	368541.312745669	0.977486644420581	0.252346175741584	0.104689632961724	0.0695266522285681	0.0781298905512922	0.0319991077233952	0.0210391473398092	0.026993448838752	0.0331599041453047	0.002992409913281	0.00907132655534042	0.0320971784996487	0.0246938268730213	0.00055317108493484	0.000440899531164385	0.000948140540043248	0.0268962009273227	0.00449452380654598	0.452069178805354
WT	2021-07-04	345361.949636978	0.980481174033874	0.327103343265997	0.142738685486848	0.0935679328470486	0.0907967249321004	0.0460640525885232	0.020501523163882	0.0265334501289611	0.0302305919045359	0.00201490122878096	0.00855049258759118	0.0302644336055615	0.0257348668793774	0.00036412272306356	0.000342272385020029	0.00100700093751329	0.0458184104764451	0.0103725035304691	0.443166509822291
WT	2021-07-11	287059.087864726	0.982970177064692	0.283750203620305	0.134062725905063	0.0632770444912924	0.0864104332239498	0.0268427947062444	0.00868123793183595	0.0226493776505454	0.0312332475283105	0.00160226787041086	0.0122811097227484	0.030338624319128	0.0205180441249205	0.000359465335365713	0.000424003293248116	0.00235932384692671	0.0218369793057123	0.00359795392797055	0.351711923151993
