VOC	Date	WeeklyCases	InfectionProp	AntigenicDistanceT1	NTD	RBD	SpikeOther	Ep01	Ep02	Ep03	Ep04	Ep05	Ep06	Ep07	Ep08	Ep09	Ep10	Ep11	Ep12	RBDOther	PressureCorrelation
WT	2020-11-15	3875543.33280779	0.473410340668171	0.438090644958199	0.157595971990485	0.0450539038339983	0.235440769133717	0.00703262752796899	0.00212262553775122	0.00625791880736261	0.00640735290567874	0.00758682032895166	0.000534817086637697	0.00620258406819911	0.00708544696711274	0.00132253210744161	0.000210867806463878	0.0052958561591477	0.0133699190260679	0.0222397074588514	0.14911785819408
WT	2020-11-22	3923558.92447533	0.507430340269146	0.418735508064126	0.138408712556931	0.0455450678481405	0.234781727659054	0.00841797650584166	0.00341805998263964	0.00722642751674577	0.0073546171575535	0.00770013165039588	0.000586528105251689	0.00722083007162338	0.00754381552938469	0.000815533797632018	0.000217176774097479	0.00495084173675617	0.0138874767578937	0.0210563990977984	0.248389508225068
WT	2020-11-29	3945776.40294985	0.541642980945069	0.423919637025269	0.135884505223927	0.0539525955773085	0.234082536224034	0.0105520323381522	0.00553789457413951	0.00865907754032	0.00864143292738208	0.0118367142940996	0.000513700528810695	0.00921006274983138	0.00991939060877422	0.00123570994921635	0.000228027528810695	0.00481357134975335	0.0182713117544092	0.0235532045520937	0.238188245780015
WT	2020-12-06	4073907.5201533	0.576966608008618	0.406350162231137	0.108756233810454	0.058434497929304	0.23915943049138	0.0100522023088362	0.0048402334092211	0.00740995942273072	0.00742281805695524	0.0159466159110626	0.000632111335152095	0.00741786309535383	0.00822298551869307	0.00121312561505934	0.000316139049583959	0.00499511752736025	0.0224948022300611	0.0248272886526546	0.133954015453405
WT	2020-12-13	3970522.10338832	0.611393811211892	0.439762882901387	0.139504380390626	0.060497088104798	0.239761414405964	0.00926959223536958	0.00398767376529181	0.0174517108948547	0.0176623225695647	0.011987584462355	0.000869687363168723	0.0179625828828363	0.0183790287329579	0.00101974111887392	0.000273814566264497	0.00502538326118327	0.018596320588297	0.0211388982717118	0.167554747668109
WT	2020-12-20	3592743.0193133	0.642545405577149	0.461219814275927	0.152136068648302	0.0702065011065711	0.238877244521055	0.0103086437779569	0.00480444113459987	0.0204276821370741	0.020888488915056	0.0146283783261493	0.00114973855986199	0.0208968653179147	0.0215567430214724	0.00152328408894166	0.0003052907949189	0.00503387601319301	0.021904177099043	0.0240944276397434	0.15623889821661
WT	2020-12-27	3595788.1135688	0.673723403039022	0.459738882219683	0.140000530402762	0.0699314753192943	0.249806876497627	0.0143329521503041	0.00747926978487039	0.0130172299706614	0.0134580577297934	0.0169938391027125	0.00142538802139843	0.0130642068173763	0.0138504074658392	0.00195379184713683	0.0005432089840868	0.00534322154035838	0.0273962507732698	0.0250271464458272	0.211017158819022
WT	2021-01-03	3479971.91777459	0.703897193093654	0.461287176016665	0.130560324569068	0.0770652591816951	0.253661592265902	0.0158387382961256	0.00886829842199971	0.0190076732576018	0.0194390811172255	0.0152908364436705	0.00239052542228994	0.019508399726184	0.0208145045577518	0.00217162008445799	0.00110627633023751	0.00596333098954217	0.0258273969998455	0.0261301636637147	0.253898425464389
WT	2021-01-10	3625025.32220171	0.735328697599812	0.482216860992267	0.136779219368263	0.087350314727929	0.258087326896073	0.0165353630810173	0.0100608138958616	0.0339656889005794	0.0343443499990713	0.0137767540815882	0.00171520727053106	0.0340288080363095	0.0350613755143668	0.00192566522485884	0.000819442735294118	0.00562708391208727	0.023444835569367	0.0249381577935412	0.236485181610163
WT	2021-01-17	3377559.52484137	0.764614500591222	0.510141438017207	0.150476589974179	0.0972038324552375	0.26246101558779	0.019646887881184	0.0124694126352894	0.0419933873181157	0.042108846859962	0.0112733839412085	0.00156415438084019	0.0415267686525243	0.0423783828397004	0.00204688648751314	0.000604358528326507	0.00543885842190682	0.022149119787596	0.0282326598858989	0.261711279599126
WT	2021-01-24	2882083.40671284	0.789604179154405	0.529945263534621	0.155138888560486	0.104652128196726	0.270154246777409	0.0216531732392969	0.0137622879073504	0.0461929290926076	0.0465821625925286	0.0120362319269698	0.00206045510157114	0.0461495288503843	0.0465495369782858	0.00184905341149534	0.00037988129452866	0.00536879530431353	0.0243835778795148	0.0290245016606525	0.261828376908686
WT	2021-01-31	1988049.79781077	0.806841961135029	0.546713092403639	0.159137995326039	0.112165738917522	0.275409358160078	0.0293957537699369	0.0197477128390924	0.0452993121950325	0.0458013771273674	0.0143866016038885	0.0022309376604114	0.0445456791963858	0.0444317172183544	0.00202413542344821	0.000365743100821003	0.00527695014146342	0.0308578357505847	0.0307983933955339	0.3513520954271
WT	2021-02-07	1843131.40843551	0.822823199339042	0.593672217447512	0.172461398333066	0.130100096964726	0.29111072214972	0.0365812662442213	0.0250242484601728	0.0547327243690442	0.0552383732449093	0.0172534966466377	0.00247429392220684	0.0544225997521875	0.0538542767101887	0.00178346522316613	0.000393604191619339	0.00538163616695313	0.0378008572579186	0.0321724607647667	0.360558738681678
WT	2021-02-14	1431047.53290242	0.835231382173922	0.636559795596369	0.179093669921853	0.148436541855937	0.30902958381858	0.0487660755006907	0.0309206977929958	0.0580984784175964	0.0583544365496103	0.013864205275221	0.00235678999918332	0.0568352982352848	0.0562410666436245	0.00191454726393159	0.000406212625192159	0.0053642996161307	0.0490463805806292	0.0360563337308857	0.411457348464516
WT	2021-02-21	1153986.42594412	0.845237251463982	0.672273636959771	0.188234133845893	0.160897498120601	0.323142004993277	0.0557193570107867	0.0381540250844523	0.0677632146186703	0.0677638059576718	0.0143623483795428	0.00310893429280937	0.0659495013792593	0.064665177998576	0.00160466929638654	0.0003733028173052	0.0052354327443136	0.048545449364045	0.0392303987112175	0.438570278583995
WT	2021-02-28	1060687.90400842	0.854434157325655	0.754293210248052	0.222797399468991	0.19467249861157	0.336823312167489	0.0752697516859638	0.052577377186215	0.0914644917699174	0.0916103938632591	0.0153741090271747	0.00425880867187256	0.0893043219684702	0.0877578327017723	0.00167646907881722	0.000343308978916133	0.00527260891929176	0.0582373753240499	0.0383180555919945	0.449559859555463
WT	2021-03-07	1003003.26686087	0.863130897044671	0.809607972672868	0.240396514017203	0.220700418532558	0.348511040123108	0.0867557672970766	0.0624534509035284	0.110421718109821	0.110586256176313	0.0138098866621818	0.00403117427757928	0.108021198814879	0.1065940425804	0.00180919739805717	0.00051109723179991	0.00531849612054678	0.0600532685577397	0.0433727318455131	0.443883545674324
WT	2021-03-14	893707.709305706	0.870879967849828	0.906463603003187	0.279721335980072	0.256231631080401	0.370510635942714	0.112844209422716	0.0823260738144014	0.132076728729977	0.132554041284129	0.0151725456754963	0.00524936498067661	0.128880964257405	0.126725434652683	0.00161085404704569	0.000557946443204511	0.00552488884054792	0.0746310623897668	0.0423672660158085	0.473780619811672
WT	2021-03-21	896626.218654213	0.878654344171937	1.03025113822508	0.335645263445052	0.299469390500881	0.395136484279152	0.135660495981051	0.099560722207888	0.163819572690954	0.164564032302418	0.0130382190671015	0.00575468865283566	0.160006945204453	0.156916145704362	0.00157495771552818	0.000336773525155524	0.00523327052492963	0.0820396828176154	0.0465147064686659	0.468644518546186
WT	2021-03-28	939767.255361092	0.886802783450613	1.24414557924617	0.428143291133973	0.376339051312622	0.439663236799574	0.193956492032211	0.139035735776951	0.202550525493147	0.202902722166616	0.0124090734513205	0.0053654125819928	0.198984700962294	0.196479571484863	0.00139929501836735	0.000677460958343337	0.0055044414337717	0.116148447223808	0.0508655607589326	0.504950023555972
WT	2021-04-04	1090205.2173782	0.896255625060516	1.29688275296563	0.44810045521627	0.404957145795454	0.443825151953894	0.208704773547593	0.152104717697511	0.218325578461974	0.219645683478164	0.00976055050996774	0.00558796520747868	0.214730539915707	0.211682481955117	0.00128970334207191	0.000763423446589077	0.00568445555854034	0.131722943832163	0.0476828638369365	0.497502857279829
WT	2021-04-11	1172265.77023429	0.906419989048229	1.51032538788026	0.552533912674654	0.465991499758842	0.491799975446766	0.258395147712817	0.180709941786922	0.248500990542983	0.251335404563666	0.00732077622050901	0.00748529589677379	0.247290033368979	0.242719244346748	0.00107158079843953	0.000769479114000867	0.0058425007286069	0.156378911141574	0.0518991132660621	0.516549209460031
WT	2021-04-18	1126403.09888636	0.916186691603811	1.53969828542386	0.566059876677848	0.471187816147015	0.502450592598997	0.263264602439974	0.185349895488086	0.251702938518903	0.25471462258486	0.00662737671165134	0.00710234925644036	0.251545987051053	0.247228889284287	0.000590608257200083	0.000753078664548656	0.00602514613698388	0.153918052709952	0.0571268683308966	0.519843848309102
WT	2021-04-25	1106226.44580686	0.925778448467758	1.68658320663081	0.636665366609401	0.523195397218465	0.526722442802942	0.306983042574092	0.210236659130748	0.268529797255259	0.273478106080289	0.00665883469684127	0.0101150572002399	0.270407678881888	0.264446397625111	0.000628522114434227	0.000706452877648941	0.00602732432139352	0.190708750348423	0.0521171104292579	0.532877097420526
WT	2021-05-02	1100278.84370422	0.935318635462346	1.79814311592754	0.692637905810882	0.568366497708381	0.537138712408275	0.340992676747919	0.222995717289594	0.277536628274041	0.28349916205022	0.00636535503455285	0.0099776687296748	0.281770635882902	0.274655220912821	0.000515622879268292	0.000718755408780487	0.00649019869125225	0.228448382219464	0.0505904815395925	0.534781401724479
WT	2021-05-09	976439.045225609	0.943785044803552	1.77669365543629	0.67527397787507	0.561942895592539	0.539476781968683	0.325675675927756	0.21566027098094	0.270450349512661	0.278608374083335	0.00933465565635026	0.0128340698392149	0.275708758959632	0.266790337238458	0.000584707393659181	0.00101521927656162	0.00699477685859253	0.22144959368205	0.0543077125285131	0.529178602986721
WT	2021-05-16	814188.407735751	0.950844627656636	1.95774260625427	0.769772075344684	0.619599302194232	0.568371228715351	0.370858811182936	0.240293789644226	0.294101781042055	0.305992846035826	0.00743120045052707	0.0185998698615237	0.304207036294451	0.290798874368002	0.000376028546118831	0.000298715931241016	0.00605905829517919	0.257542933628552	0.0477351036937255	0.530139982875543
WT	2021-05-23	701329.114247963	0.956925641513222	2.13114563610436	0.84552254459879	0.689583213274211	0.596039878231362	0.425249632056206	0.261976344540779	0.312778405261199	0.32627145404494	0.00834337750328861	0.0184613793998948	0.324710925858542	0.310240499019815	0.000267622300315706	0.000319582497369113	0.00617111930048313	0.31719619116223	0.039050412115185	0.528514805203527
WT	2021-05-30	557446.138498335	0.96175908935339	2.166982497169	0.865991151829226	0.71017178948276	0.590819555857016	0.438983065253389	0.268162196863381	0.313541323711847	0.329156691380905	0.00645520421522146	0.0247031743555833	0.327832777805578	0.311208231337393	0.000310644900343107	0.000324261655177792	0.00591438757793626	0.340607868728435	0.0299914215811547	0.522625826554427
WT	2021-06-06	509992.50879567	0.966181081039943	2.27389401175244	0.903438243671148	0.749460010634885	0.620995757446404	0.459460649156049	0.282649240047154	0.338949593673228	0.35788084640835	0.00682797646699188	0.0318221659900813	0.354971286984935	0.335732659256805	0.000642017723902438	0.000203373561788618	0.006123303636862	0.348244835766781	0.0276220258659339	0.521502676684525
WT	2021-06-13	461466.777581016	0.970182320703055	2.35533948624648	0.956669784151606	0.768354604927936	0.630315097166936	0.471927282066007	0.286681943199442	0.344072640627315	0.365389472906324	0.00517052107764786	0.0361425626836503	0.362553746399606	0.340244425067029	0.0002312370319316	0.000162653947653115	0.00625313890983873	0.361514151653688	0.0247823336828776	0.518886119253078
WT	2021-06-20	473873.291760494	0.974291133519919	2.26106366101364	0.902733074000667	0.747531410963962	0.610799176049005	0.454818642452414	0.276395456695544	0.326437722559794	0.350922547104729	0.00670114096268088	0.0399186919868621	0.34798803509083	0.32270908401086	0.000590505590822543	0.000391754905940594	0.00670408666414279	0.354112802079604	0.0241325950989357	0.516027976772602
WT	2021-06-27	368541.312745669	0.977486644420581	2.36879093280196	0.950255304461622	0.788863683927989	0.629671944412345	0.484294164696411	0.295226019035011	0.340733908191452	0.369937681361931	0.00423197781161726	0.0457143198782574	0.368525384036489	0.338117496341243	0.000197081925601751	0.000120750903719912	0.00633537964528688	0.377694606055273	0.0221970005386342	0.514685115979529
WT	2021-07-04	345361.949636978	0.980481174033874	2.51172623365957	1.0328574592989	0.836111371004311	0.642757403356358	0.526972386671015	0.314116751567986	0.356749490527514	0.386060210542796	0.00330229288362069	0.0424925419288792	0.384622079661918	0.353148718009293	0.000428050569749216	0.000293127759796237	0.00707955440416481	0.418731638548561	0.0149194156084863	0.516430859817357
WT	2021-07-11	287059.087864726	0.982970177064692	2.46893144125453	1.00276709904753	0.830612969500778	0.63555137270622	0.507014783587305	0.306341091507002	0.358406546074937	0.396743569436573	0.00256472004556568	0.0537461946845966	0.396833505131172	0.35646711483644	0.000201403028006224	0.000290895432096021	0.00649395496316642	0.403348317041851	0.0124421709941257	0.502205687815871
WT	2021-07-18	336392.683787051	0.985886936870902	2.21607571409422	0.864268899705205	0.758380401839713	0.593426412549302	0.44842975993265	0.271616117492861	0.315581306649363	0.349477287152504	0.00163179758671236	0.0477672508726441	0.350753874853246	0.313282679554941	0.00018368204188083	0.0002971304702075	0.00605630408722783	0.380967295154618	0.0116579208381308	0.487334153410436
WT	2021-07-25	195602.052690351	0.987582943451297	2.54363566576121	1.01514398487818	0.862588998176796	0.665902682706239	0.531205419180105	0.326694251554237	0.366986860019393	0.413885320369655	0.000962093707976816	0.0646811711084736	0.414038837673271	0.364904506636285	0.000698671182169473	0.000252324574109854	0.00597242110916906	0.416651802917615	0.0116955546427693	0.504945628407077
WT	2021-08-01	147046.551529772	0.988857939882002	2.42329570917616	0.953095304700023	0.820600778154397	0.649599626321735	0.507583454365387	0.311948175150189	0.347949670739368	0.390699733550451	0.00190633621221662	0.0554361409883502	0.390989346052026	0.345556626551396	0.000448795713476071	0.00010727045465995	0.00601739771866107	0.400025242473699	0.0143998517435965	0.507115782202908
WT	2021-08-08	314191.769845639	0.991582202239348	1.34142068786724	0.482921903819648	0.449190940081249	0.40930784396634	0.251215476149542	0.159011496807953	0.181541291723865	0.198702571944216	0.00160171080653835	0.0211140657984715	0.197680818015402	0.180349850214949	0.000460273340786867	0.000238681633739032	0.0051343500569859	0.225714504799981	0.0187863921684985	0.476874708584802
WT	2021-08-15	145899.827364197	0.992847255769639	1.84174859247053	0.706879495937892	0.608661600439379	0.526207496093262	0.366567796491223	0.225733433666443	0.269469673043502	0.29367998671028	0.00114763949430676	0.0295806399929672	0.294097339469155	0.266655203122872	0.000940933375083724	0.000203286936704621	0.00562739651366116	0.291768073315402	0.0154425906404216	0.500495841064964
WT	2021-08-22	232243.844241617	0.994860972306211	1.26164029034355	0.286034559320161	0.52619555541845	0.449410175604943	0.12870188442928	0.0736485741193171	0.352581884832521	0.361548272811466	0.000530373228585101	0.0109103217093635	0.361660849471539	0.352025653699645	0.000283707644600414	0.000183509228106556	0.00545552877941552	0.105654125576991	0.0555284293461518	0.225333147360958
WT	2021-08-29	55619.4603986606	0.995343231922287	2.69627447200599	1.08748358163484	0.871902162113886	0.736888728257265	0.541744061054619	0.320335996557692	0.372936567856741	0.409057194900219	0.000707641943979935	0.0430521083386288	0.409471380660253	0.369006267147711	0.000277135140468228	0.000178525255852843	0.0057309817594688	0.439551859325522	0.0138828863287799	0.503495153573891
WT	2021-09-05	42020.5600894218	0.995707579563036	2.71975012599768	1.10609385677142	0.889565373355168	0.7240908958711	0.540676163457511	0.320408961172892	0.379335253072738	0.42353143483261	0.00128308218783351	0.0516055483105656	0.422827491436666	0.374123652229622	0.000159236597652082	0.000832655827107792	0.00638379047352008	0.440778308151215	0.0136929644802007	0.495700712436283
WT	2021-09-12	31155.9571601864	0.995977723498825	2.65616447487857	1.06719639671737	0.870815699962871	0.718152378198331	0.509823309338459	0.30703756533589	0.382269773586407	0.427135351402358	0.00278550139417178	0.052618689421779	0.425231743364015	0.376800095399291	0	0.000552093193251534	0.00564945879398056	0.413870955001036	0.0190408599091706	0.486098715698127
WT	2021-09-19	29030.7531401394	0.996229440429615	2.37711438799102	0.931405778233871	0.791101278327382	0.654607331429767	0.442378873764765	0.272407070546042	0.353457167186098	0.411190145841995	0.00191006318255251	0.0603584036365105	0.409569596266874	0.348760979619055	0.00025168466720517	0.00063570046365105	0.00628587313956319	0.357195464491744	0.0173545290178755	0.462823506003474
Alpha	2020-11-15	126097.254554691	0.00308410976872742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alpha	2020-11-22	131953.786738729	0.00521563573853508	0.0322353836260651	0.0152314552680638	0.00271600147141564	0.0142879268865857	0.000286837037409362	0.000286837037409362	0.000227610341844039	0.000227610341844039	0	0	0.000906334746005762	0.000737728126135352	0.000316219315334773	0	0	0	0.00064811984291674	0.0113733150986219
Alpha	2020-11-29	163093.708112094	0.00785018290042511	0.0422795392408166	0.0186718640307638	0.00379385639267439	0.0198138188173784	0.000812266350584307	0.000812266350584307	0.000950595455126575	0.00143588464285892	0.000485289187732341	0	0.000406847938230385	0.000406847938230385	0.000399854832713754	0	0	0.000483560644981515	0.00025544198330551	0.549628060788062
Alpha	2020-12-06	129480.350865601	0.00994175402749176	0.0490268851348063	0.0229795835689167	0.00375016810323	0.0222971334626595	0.000812266350584307	0.000812266350584307	0.000719174481324382	0.000719174481324382	0	0	0.000406847938230385	0.000759914303037253	0.000334319332618026	0	0	0	0.00112449363566603	0.611532924880797
Alpha	2020-12-13	406447.478690471	0.016507335642114	0.0525354972740617	0.0209215421915931	0.00407142485612531	0.0275425302263433	0.000800259394439949	0.000800259394439949	0.00116875789693345	0.00116875789693345	0	0	0.000178504697938014	0.000455220500587625	0.00053700466651439	0	0	0.000259989101416107	0.0011269090988834	0.612698449178013
Alpha	2020-12-20	756443.204935622	0.0287266010065659	0.057564413998516	0.0232970374766794	0.00574178051222989	0.0285255960096068	0.000706960145008652	0.000706960145008652	0.00286961716732825	0.00311651175575132	0	0.000361260863162375	0.0011409062414864	0.000858633393646431	0.000519867526282188	0.000117941513087891	0.00017243068503937	0	0.000924574346361479	0.388380165969599
Alpha	2020-12-27	705069.24252196	0.0401159929906239	0.0618256633728143	0.0271662749260254	0.00523906407445959	0.0294203243723293	0.000961432103427836	0.000740030293098909	0.00241849980695052	0.00226458494436214	0.000142526068859514	0.000212576669843222	0.000583321084864262	0.000633437904415445	0.000652519889640332	0.000163177952966493	0.000412417239778666	0.00038404781832155	0.00074714243365903	0.518939778512275
Alpha	2021-01-03	972971.396736667	0.0558329636913635	0.0699703263656875	0.02798809763031	0.00488947941128355	0.0370927493240939	0.0013525499905497	0.0011112054471241	0.0014585545590595	0.00125630231078961	0.000266736487024221	0.000264305858304498	0.00103216190310928	0.000905840798611008	0.000345088078892733	0.000334122004325259	0.000616943994290657	0.000373649006920459	0.000598944781921427	0.723716516292192
Alpha	2021-01-10	1062556.56109994	0.0729970554567519	0.0690247998900944	0.0296742005201651	0.00453565423092303	0.0348149451390064	0.00124802016940898	0.00113467631242288	0.0010825950680444	0.00103466940893686	9.48719303828334E-05	0.000120315668007803	0.00147428475815236	0.00146395045054445	0.000363400951353328	0.000293968427456718	0.000323867785540112	0.000269085828578473	0.00101595487272273	0.436179914857153
Alpha	2021-01-17	1309693.4211734	0.0941532921113684	0.0800951203753747	0.0342580599693023	0.00507925716587105	0.0407578032402013	0.00131843408305767	0.00122495245686585	0.00158493623951632	0.00156766053452473	0.00017585492353711	0.00013940742250888	0.00121218754722272	0.00119896473791257	0.000251143787810806	0.000383849055150496	0.000467252463825015	0.000427466642550102	0.000991709747093133	0.590339201676168
Alpha	2021-01-24	1388023.74711419	0.116574843904662	0.085357349775132	0.0353272305198117	0.00590018844297113	0.0441299308123492	0.00119948772599414	0.0011190660946007	0.00135250303429349	0.00147497008363776	0.000242318837540984	0.000342803852131147	0.0012275835406894	0.00110204831405006	0.000316357129098361	0.000872216641639343	0.00103947733172131	0.000204956285819729	0.00118306029519076	0.460664786131997
Alpha	2021-01-31	1718020.11803776	0.144327018273863	0.0799945045328325	0.0347317686830517	0.00611565930169599	0.0391470765480848	0.00153158424602723	0.00140583855891547	0.00186253164026627	0.00186667666438278	0.000359850035757165	0.000441283426893564	0.00109898887971392	0.00100486477917625	0.000500825760192097	0.000458196005846427	0.000647761903220755	0.000411426508691464	0.000884178095014024	0.687070270281769
Alpha	2021-02-07	1362578.41438773	0.166337536864871	0.0858012775056187	0.0313335922270066	0.00649227553284675	0.0479754097457654	0.00140298716065532	0.00131302290436094	0.00143032839520041	0.00154859886382533	0.000307531230535829	0.000301815642220787	0.0014853177068553	0.00147821687593213	0.000585896858037443	0.000350494774887024	0.00057975169360878	0.000668987842220778	0.00131577002346045	0.488068275278545
Alpha	2021-02-14	1349100.53735958	0.188130339499306	0.0837272666761152	0.0319746945144157	0.00569533663042877	0.0460572355312709	0.00140872269210489	0.00123446228072087	0.00153571558874069	0.00126726053548957	0.000225344934875663	0.000223193375	0.00104984866810197	0.00103751737004856	0.000268229925805137	0.000356408315684875	0.00056633419287607	0.000732754808448838	0.00122082017128961	0.687417563241021
Alpha	2021-02-21	1462569.65913504	0.211756074600579	0.0914938661146056	0.0357990016710775	0.0060328975272656	0.0496619669162626	0.00128790693220987	0.00109935541284144	0.00105489183820261	0.00109209909308051	0.000311433422914877	0.000341592887143617	0.00117667078995043	0.0011369879680909	0.000241428235857161	0.000572929305272631	0.000778112413506769	0.000719445662903444	0.00141867889724178	0.524436453738974
Alpha	2021-02-28	1562511.61537436	0.23699623002629	0.0993559015535903	0.0412587976452383	0.00728450804643817	0.0508125958619138	0.00151273842536255	0.00125676377532898	0.0017669105450358	0.00156419212891395	0.000329218106407039	0.000313462874050253	0.00165319391292735	0.00167487066735361	0.00027534804071103	0.000640178807506096	0.00100959396437785	0.000805583260204162	0.00176398740882765	0.486805833971525
Alpha	2021-03-07	1780565.98256153	0.26575874398355	0.107825179861526	0.0464077624187021	0.00677514844856533	0.0546422689942593	0.00150382381696584	0.00129656206594376	0.00177303909445886	0.00155925999291159	0.000232965548933895	0.000293067588842065	0.00171356883973362	0.00164274198156644	0.000302476485376439	0.000757727701679351	0.00115944062161142	0.00053553309711301	0.00122885380989838	0.469582735571876
Alpha	2021-03-14	2094066.4486692	0.299585412608674	0.104304297430211	0.043966573065242	0.00818361525051777	0.0521541091144513	0.0017594490945809	0.00159702121136538	0.00247234994039693	0.00235816013195456	0.000219160932972377	0.000245507011731087	0.00212491447034047	0.00218216302282957	0.000321402602972879	0.000615544445555723	0.000957496278713591	0.000718385746327706	0.00195345166902266	0.466575049502784
Alpha	2021-03-21	2470338.7217702	0.339490225269342	0.114488810425844	0.0472291930829961	0.00824917532256794	0.0590104420202798	0.00206932696287797	0.00197174122880953	0.00315442351152587	0.00301583310433118	0.000192760064405814	0.000298579040905803	0.00292296211220062	0.00286480309619781	0.000326662980643182	0.000491416179823311	0.000846794601793191	0.00053392358011266	0.00153903612700194	0.443475703544038
Alpha	2021-03-28	2811686.60525052	0.38490902806519	0.117472853021606	0.050044353541181	0.00814365683993392	0.059284842640491	0.0017525489240019	0.00166208056127746	0.00296451307097341	0.00267269772379716	0.000202296057397934	0.000300988118788244	0.00285212822820932	0.00282206164185161	0.000286772907031799	0.000720168065904304	0.00123392200786438	0.000503780971832785	0.00162509270311693	0.37261682363307
Alpha	2021-04-04	3063705.30493226	0.434398834933946	0.124159547945588	0.0509168815184808	0.00780779543038047	0.0654348709967272	0.0016994227144667	0.00155771476883994	0.00237729693414497	0.00214676342065418	0.00016497458451224	0.000288801953663837	0.00247357593127996	0.00241358868510372	0.000404095198609916	0.000459147224033296	0.00103876497566326	0.000564471161992039	0.00177954907306645	0.401457398520146
Alpha	2021-04-11	3422647.28878239	0.48968683963499	0.130733986016016	0.0514027563203421	0.00844028888810467	0.070890940807569	0.00167403332044645	0.00144534444422164	0.0027556609639166	0.00260397393855075	0.000260329638960764	0.000452535613722163	0.0031199034308709	0.00289309779797588	0.000419724475927889	0.000461364121399788	0.00116679523490986	0.00060175870377518	0.00189996058901071	0.308906624556801
Alpha	2021-04-18	3964621.50186109	0.553729667813975	0.136928138893678	0.0575567397994877	0.0091016094317627	0.070269789662428	0.00163510385513672	0.00135840882799885	0.0035494406076037	0.00326163492682194	0.000231583217475766	0.000453382277422393	0.00354597515158543	0.00341761336927705	0.000500980798281072	0.000416791667399239	0.00106312818553039	0.00073080314471569	0.00201205450022007	0.280817885356604
Alpha	2021-04-25	4296900.21208928	0.623139986518016	0.138142331120094	0.0578176524463203	0.00951043241515081	0.070814246258623	0.00168427665587737	0.00148187128853337	0.00399597530678403	0.00355199370675933	0.00029997534360653	0.00059554130786651	0.00401222795021235	0.00376919733379994	0.000455036370535071	0.000368070449591337	0.000910896342535976	0.000640106368085245	0.00185038349663596	0.283740911921802
Alpha	2021-05-02	4334293.56211388	0.693154341670314	0.140261571835995	0.0585849308179788	0.00921505494488515	0.0724615860731315	0.00204253819583641	0.00170533541945517	0.00392259619659228	0.00385922969848071	0.000190098208284317	0.000627858362495614	0.00412092805882148	0.00376338828000489	0.000414879874455658	0.000245198154025551	0.000791091291560893	0.000668237448331253	0.00184702014839333	0.320811142278517
Alpha	2021-05-09	4046168.81582637	0.758514450859424	0.143961494547914	0.0605130423582158	0.0105998660026859	0.0728485861870118	0.00237040715924175	0.00211117824939112	0.0046506522910449	0.00480004964911485	0.000358818146939612	0.00105919560859368	0.00489704176369263	0.00449304440614641	0.000434624254690774	0.000366182215821113	0.000868594617360414	0.000721290055742683	0.00187166610601705	0.311651592361532
Alpha	2021-05-16	3681793.5304294	0.817988594948361	0.149101340561776	0.0649931058685192	0.0118238988577157	0.0722843358355407	0.00305811032761742	0.00280403897792206	0.00532028804715847	0.00528191406975449	0.000456816637509934	0.00179356984307285	0.0055226544808529	0.00506653283301184	0.000495863190754967	0.000328551147205298	0.000912616207337748	0.000492683519178786	0.00167252872635187	0.365662784423393
Alpha	2021-05-23	2960306.31649416	0.865808138048605	0.156363690991854	0.0688464804857823	0.0142524280548118	0.0732647824512599	0.00397405567307246	0.0036750708300782	0.00681112164295095	0.00668003013082803	0.000560298113593867	0.00195184763260409	0.00638117530325781	0.00604175861499428	0.000497567795905011	0.000268150971328846	0.000579895552387185	0.0007305606151832	0.00197568561298016	0.418249287955939
Alpha	2021-05-30	2196052.62920586	0.901282248537643	0.165824103385347	0.0764220586924208	0.0150310243626827	0.0743710203302434	0.00370548743043387	0.00338757194298336	0.00764778926774368	0.00744771859715777	0.000446960730324624	0.00143910346140143	0.00599851360489705	0.0058456846608353	0.000743125815003959	0.00041387326290578	0.000792224000277118	0.000973676081670565	0.00216180455521389	0.415893516999255
Alpha	2021-06-06	1562650.21719441	0.926524642878857	0.167684933483141	0.0796595484171253	0.0171592369989141	0.0708661480671019	0.00384475518650025	0.00364365491299144	0.00862068771834665	0.00839603195417768	0.00039596882556782	0.00250002712396519	0.00629395241005166	0.00619462430476616	0.000678351351623859	0.000421622886117598	0.000832091661430695	0.000873062756951698	0.00186133690355503	0.410638773981834
Alpha	2021-06-13	1225371.03842748	0.94631877122949	0.172411465262733	0.0784284546232763	0.0162818608224041	0.0777011498170524	0.00461959760350848	0.00441823015811486	0.00822892637508916	0.00791552747359094	0.000540803710802997	0.00171229716355632	0.00628515659652977	0.00634907628361086	0.000684366991523197	0.000429709583059535	0.000714049266263636	0.000766605881127647	0.00218384799343256	0.477623452698479
Alpha	2021-06-20	976889.971418673	0.962099040937448	0.17643707533257	0.079615412918315	0.0170467468023363	0.0797749156119183	0.00458432469472396	0.00387497175983895	0.00762203807043959	0.00753582397105841	0.000517127381084326	0.00233898356940981	0.00650258026426714	0.00604500061090056	0.000605718170869124	0.00048409806345248	0.000723807340906992	0.0010961489390413	0.00275083113718008	0.451585601461609
