VOC	HaploName	Date	DateNum	HaploCount	OtherCount	HaploCases	OtherCases	AntigenicDistanceABS	AntigenicDistance	ChangeACE2binding	ChangeCellEntry	ChangeImmuneEscape	InfectionProportion	DailyRelativeGrowthAdvantages	InfPropGroup
Alpha	33	2021-04-18	23	134	50828	10424.6160128995	3954196.88584819	0.354302882004037	0.13910451500702	-0.670268048352902	-0.0545611475868494	0.0146176239501637	0.553729667813975	-0.368024491012239	GA5
Alpha	33	2021-04-25	24	101	48472	8934.73578780428	4287965.47630148	0.355402460714426	0.136844026131055	-0.668890863498073	-0.0528906067361878	0.0145573747591124	0.623139986518016	-0.364721832960518	GA6
Alpha	33	2021-05-02	25	125	48328	11181.6955660998	4323111.86654778	0.357005193082466	0.135813784001749	-0.672839686006546	-0.0558453415632147	0.0142200914177476	0.693154341670314	-0.450512086325421	GA6
Alpha	33	2021-05-09	26	98	43818	9029.15893867802	4037139.65688769	0.360602960210006	0.132016070986534	-0.672054297786773	-0.0519363933972823	0.0138886445993716	0.758514450859424	-0.466479391003236	GA7
Alpha	33	2021-05-16	27	55	37695	5364.20249466535	3676429.32793473	0.365324135936481	0.126347493086891	-0.672277512836122	-0.0452743387095273	0.0134947770598681	0.817988594948361	-0.454271643024598	GA8
Alpha	33	2021-05-23	28	42	32046	3874.74648755781	2956431.5700066	0.373054430469715	0.120225064112448	-0.668986626472483	-0.0449086974940798	0.0126326703856621	0.865808138048605	-0.553343912353037	GA8
Alpha	33	2021-05-30	29	53	25207	4607.71137561007	2191444.91783025	0.382737737155133	0.111656697812535	-0.665727745494542	-0.0460006451429352	0.0127508416498848	0.901282248537643	-0.731233879342604	GA9
Alpha	33	2021-06-06	30	25	18819	2073.14027965719	1560577.07691475	0.385349399474279	0.109179764152586	-0.662583654565407	-0.051504355418462	0.012502805991129	0.926524642878857	-0.700955724966587	GA9
Alpha	33	2021-06-13	31	14	15204	1127.29626350274	1224243.74216398	0.390985146824949	0.105655971328432	-0.661999400002953	-0.0451268345169904	0.0120765766072373	0.94631877122949	-0.740922645210903	GA9
Alpha	33	2021-06-20	32	13	10814	1172.95369247647	975717.017726197	0.391081984480508	0.102101560822062	-0.665990126096509	-0.0483063462592382	0.0126422854691076	0.962099040937448	-0.780676276821289	GA9
Alpha	33	2021-06-27	33	8	8701	586.499005761956	637890.981141848	0.397080668036645	0.0946706222481497	-0.663522505355154	-0.0434357587642447	0.0107487074822385	0.972412737601316	0	GA9
Alpha	33	2021-07-11	35	1	5711	63.8050873226775	364390.853699811	0.403940952688805	0.0890249982287214	-0.662752100840336	-0.0202093243933887	0.0113361018111528	0.985466990992442	0	GA9
Alpha	33	2021-07-18	36	3	4469	192.114610957767	286186.73212342	0.399573878028815	0.0933202725426788	-0.665467352415027	-0.0249124142372563	0.0087893813159658	0.990093034428592	0	GNintyNine
Alpha	33	2021-07-25	37	1	3580	53.9889739691834	193280.526809677	0.386626347313923	0.104907837000602	-0.658880094976747	-0.0402983133125016	0.0079471048115909	0.993216078878003	0	GNintyNine
Alpha	33	2021-08-15	40	1	2499	48.8612951655046	122104.376618596	0.398450861017704	0.108250647499303	-0.66874	-0.025281498727491	0.0122592873676	0.998618148165963	0	GNintyNine
Alpha	34	2020-11-15	1	2	597	421.025891668419	125676.228663023	0.270633966602671	0.193518749397329	0.202621035058431	0.132806343906511	0.0237711184674457	0.0030841097687274	-0.451705025682592	G0
Alpha	34	2020-11-22	2	2	461	569.994759130577	131383.791979598	0.262840030473002	0.201312685526998	0.207041036717063	0.127467602591793	0.023795077812095	0.005215635738535	-0.553879692233618	G0
Alpha	34	2020-11-29	3	3	535	909.444469026549	162184.263643067	0.264899022420936	0.199810564554765	0.203009067852552	0.121498613765069	0.0237419539680506	0.0078501829004251	-0.557505188010808	G0
Alpha	34	2020-12-06	4	3	463	833.564490551077	128646.78637505	0.265764933933476	0.198387782066524	0.205622317596567	0.100281330472103	0.0238274373090129	0.0099417540274917	-0.463658386921029	G0
Alpha	34	2020-12-13	5	16	2173	2970.8358424155	403476.642848055	0.261111152833338	0.203448114563809	0.20383212762974	0.0936896604934055	0.0237790370114762	0.016507335642114	-0.552283633642444	GA0
Alpha	34	2020-12-20	6	65	4634	10463.6748927039	745979.530042918	0.26558473235852	0.198846874000997	0.205030260618909	0.0961643769328784	0.0235615278727433	0.0287266010065659	-0.648707505242827	GA0
Alpha	34	2020-12-27	7	34	3219	7369.30656186493	697699.935960095	0.27550538083858	0.188867315273256	0.206349112397217	0.110211158089835	0.0236687325357973	0.0401159929906239	-0.572948232358925	GA0
Alpha	34	2021-01-03	8	29	5751	4881.69039885179	968089.706337815	0.27941241485525	0.186386507719955	0.206861242726555	0.0945115673398756	0.0235022556398953	0.0558329636913635	-0.560225614302915	GA0
Alpha	34	2021-01-10	9	21	8181	2720.51789601301	1059836.04320393	0.289241603020841	0.175651186211282	0.205821375236768	0.110646264110277	0.0232938943536653	0.0729970554567519	-0.610160991214882	GA0
Alpha	34	2021-01-17	10	48	10650	5876.35859191656	1303817.06258148	0.299233839471114	0.166354244860906	0.205181947922344	0.143207474099411	0.0232200414429842	0.0941532921113684	-0.738672147635976	GA0
Alpha	34	2021-01-24	11	54	12146	6143.71166755461	1381880.03544664	0.303924361424417	0.162833631312451	0.207478633591846	0.140976546769765	0.0234552815204319	0.116574843904662	-0.788250552067881	GA1
Alpha	34	2021-01-31	12	96	19061	8609.38201866809	1709410.73601909	0.299549394849178	0.166695337540413	0.207580563838014	0.112868016513044	0.0233307288782688	0.144327018273863	-0.801958486775114	GA1
Alpha	34	2021-02-07	13	31	15459	2726.91612950416	1359851.49825823	0.293989500378437	0.174934897168753	0.209728572519717	0.0903528313883524	0.0232525346372267	0.166337536864871	-0.68933235795141	GA1
Alpha	34	2021-02-14	14	26	19598	1787.43446653838	1347313.10289304	0.295507530049971	0.173891530459673	0.20717376056535	0.0973700785201631	0.0234465653659649	0.188130339499306	-0.639289226214899	GA1
Alpha	34	2021-02-21	15	46	24401	2752.00246738708	1459817.65666765	0.301310262969818	0.170115969208947	0.207190441425443	0.101955799119271	0.0234413978162823	0.211756074600579	-0.620730828901463	GA2
Alpha	34	2021-02-28	16	35	28262	1932.63973347361	1560578.97564089	0.31355703571109	0.155414806100177	0.209306015543895	0.11603050582806	0.0231885220979265	0.23699623002629	-0.496566854946175	GA2
Alpha	34	2021-03-07	17	31	31767	1735.88104470116	1778830.10151683	0.314508998763779	0.15336664940646	0.206300773570203	0.100389115092972	0.0232568583654561	0.26575874398355	-0.237030136080793	GA2
Alpha	34	2021-03-14	18	15	39879	787.36142602993	2093279.08724317	0.318094071052032	0.150793560510747	0.207679284279222	0.111572298976815	0.0228588747326445	0.299585412608674	-0.0202484271215496	GA2
Alpha	34	2021-03-21	19	16	45601	866.462493112727	2469472.25927709	0.320866676708539	0.148634177966578	0.207390164256091	0.0957031115276843	0.0224321416579343	0.339490225269342	0.185005406499565	GA3
Alpha	34	2021-03-28	20	17	49828	958.94617893989	2810727.65907158	0.327616363052201	0.141107176231937	0.208646484007302	0.105348568532428	0.0224334971560556	0.38490902806519	0.108439329577985	GA3
Alpha	34	2021-04-04	21	23	48751	1444.7292002592	3062260.575732	0.331985575192927	0.137898685138718	0.20695218062349	0.103055252529338	0.0226502237715776	0.434398834933946	-0.0604277784931164	GA4
Alpha	34	2021-04-11	22	23	47127	1669.58404330848	3420977.70473908	0.335445939183358	0.133594501365329	0.209228510816905	0.0949989748738101	0.0225670889267153	0.48968683963499	-0.170969768034952	GA4
Alpha	34	2021-04-18	23	21	50941	1633.70847963351	3962987.79338146	0.34187033788303	0.127355093068267	0.21160164466947	0.0985944764297505	0.0222631791382678	0.553729667813975	-0.0674100021159383	GA5
Alpha	34	2021-04-25	24	14	48559	1238.47822801247	4295661.73386127	0.343337410058407	0.125202359785168	0.212580057235104	0.100208969905975	0.0222088866195029	0.623139986518016	-0.101309572765142	GA6
Alpha	34	2021-05-02	25	23	48430	2057.43198416237	4332236.13012972	0.345083161253666	0.124092033607163	0.209008432143887	0.097309257087166	0.0218679487216185	0.693154341670314	-0.314726187738119	GA6
Alpha	34	2021-05-09	26	13	43903	1197.7455734981	4044971.07025287	0.349007698100019	0.120338477043228	0.209521445071184	0.101177256442263	0.021537896590857	0.758514450859424	-0.417966651467325	GA7
Alpha	34	2021-05-16	27	26	37724	2535.80481565998	3679257.72561374	0.353454381751098	0.114953213628395	0.208850285650887	0.107797140906451	0.0211658857472101	0.817988594948361	-0.699411878273689	GA8
Alpha	34	2021-05-23	28	13	32075	1199.32629376789	2959106.99020039	0.3611435412571	0.108800018716088	0.211984046454091	0.108132511151815	0.0202994208599653	0.865808138048605	-0.60858419855424	GA8
Alpha	34	2021-05-30	29	7	25253	608.565653382462	2195444.06355248	0.371267004538405	0.10000591891568	0.21575406020134	0.107103716855729	0.0204017866517086	0.901282248537643	-0.620198884257148	GA9
Alpha	34	2021-06-06	30	2	18842	165.851222372576	1562484.36597204	0.373612474085167	0.0976793188029551	0.218339481707259	0.101523628614166	0.0201621459370817	0.926524642878857	0	GA9
Alpha	34	2021-06-13	31	7	15211	563.648131751372	1224807.39029573	0.378964096962448	0.0943389669023874	0.218717747838637	0.107884782813145	0.0197509137616711	0.94631877122949	0	GA9
Alpha	34	2021-06-20	32	3	10824	270.681621340724	976619.289797332	0.379735828908493	0.0906732352631623	0.21488123843303	0.104717495241632	0.0203077477403211	0.962099040937448	0	GA9
Alpha	34	2021-06-27	33	2	8707	146.624751440489	638330.855396169	0.385422298697053	0.0833011699323261	0.217147693760389	0.109559877395881	0.0184175930228526	0.972412737601316	0	GA9
Alpha	34	2021-08-15	40	1	2499	48.8612951655046	122104.376618596	0.387257925983304	0.0970487545337034	0.211612	0.127679661272509	0.0199406216728	0.998618148165963	0	GNintyNine
Alpha	35	2020-12-13	5	1	2188	185.677240150969	406261.80145032	0.0991095627377485	0.0379041771260537	0.0023709456372773	-0.308148806981559	-0.0002269123588874	0.016507335642114	-0.343388502950949	GA0
Alpha	35	2020-12-20	6	2	4697	321.959227467811	756121.245708154	0.104985444641121	0.0317863639860879	0.0022643115556501	-0.306100199005917	-0.0005998649208342	0.0287266010065659	0.416642523723591	GA0
Alpha	35	2020-12-27	7	1	3252	216.744310643086	704852.498211317	0.114459617816939	0.0225841551867513	0.004260682446972	-0.291788552671032	-0.0004119277408545	0.0401159929906239	0.5018429679966	GA0
Alpha	35	2021-01-03	8	5	5775	841.670758422722	972129.725978244	0.116797633515366	0.0214003172112142	0.0058581314878892	-0.307311259905032	-0.0004490862977346	0.0558329636913635	0.864262074651558	GA0
Alpha	35	2021-01-10	9	6	8196	777.290827432287	1061779.27027251	0.126230824772665	0.0112288816948796	0.0053096805657156	-0.290968493596712	-0.0005988903531291	0.0729970554567519	1	GA0
Alpha	35	2021-01-17	10	1	10697	122.424137331595	1309570.99703607	0.137038991499791	0.0014387740378358	0.0042858478220228	-0.258320827385275	-0.0007185665678189	0.0941532921113684	1	GA0
Alpha	35	2021-01-24	11	3	12197	341.317314864145	1387682.42979933	0.141508529428577	-0.0020596503338815	0.0065942622950819	-0.260598812258322	-0.0004819214047456	0.116574843904662	1	GA1
Alpha	35	2021-01-31	12	4	19153	358.724250777837	1717661.39378698	0.137276075674163	0.0016641767941709	0.006579318264864	-0.288733680088502	-0.0006204211286741	0.144327018273863	1	GA1
Alpha	35	2021-02-07	13	7	15483	615.755255049328	1361962.65913268	0.130871682948411	0.0106202024506713	0.009328599096191	-0.31112981815621	-0.0006269587037102	0.166337536864871	1	GA1
Alpha	35	2021-02-14	14	18	19606	1237.45463068042	1347863.0827289	0.132056298017565	0.0097681809494855	0.0069088870770485	-0.30422412128439	-0.0004168087346885	0.188130339499306	0.610374389762126	GA1
Alpha	35	2021-02-21	15	15	24432	897.392108930571	1461672.26702611	0.13806102696532	0.0058391549265426	0.0068143330469996	-0.299571787989121	-0.0004352517927514	0.211756074600579	0.715908462657144	GA2
Alpha	35	2021-02-28	16	27	28270	1490.89350867964	1561020.72186568	0.150385513435872	-0.0086850601117121	0.0090589108386048	-0.285570644815437	-0.0006727331300116	0.23699623002629	0.452200636688526	GA2
Alpha	35	2021-03-07	17	44	31754	2463.83116022099	1778102.15140131	0.151337339089033	-0.0106415126757318	0.0061060444053085	-0.301339097459322	-0.0005981455057833	0.26575874398355	0.0391985713619358	GA2
Alpha	35	2021-03-14	18	52	39842	2729.51961023709	2091336.92905896	0.154593884682656	-0.0130797989563374	0.0076041510001504	-0.290089985246959	-0.0009818650268666	0.299585412608674	-0.0888007334539153	GA2
Alpha	35	2021-03-21	19	78	45539	4224.00465392454	2466114.71711628	0.15733928727487	-0.0152040802048857	0.0073200780410811	-0.30609388195166	-0.00140799724371	0.339490225269342	-0.268881067817767	GA3
Alpha	35	2021-03-28	20	99	49746	5584.45127735583	2806102.15397316	0.164440914392274	-0.0227094420710824	0.0085783930183569	-0.296538818990904	-0.001406406050217	0.38490902806519	-0.282739948805399	GA3
Alpha	35	2021-04-04	21	93	48681	5841.73111409153	3057863.57381817	0.169463953565363	-0.0259527225326397	0.006858162135564	-0.298814703935204	-0.0011927673809216	0.434398834933946	-0.211786987441688	GA4
Alpha	35	2021-04-11	22	72	47078	5226.52396166134	3417420.76482073	0.173131493167325	-0.0302882729897054	0.0091312831389183	-0.306744866613144	-0.0012762902169516	0.48968683963499	-0.185918269311852	GA4
Alpha	35	2021-04-18	23	127	50835	9880.04651968836	3954741.4553414	0.179748823872968	-0.0364404561847612	0.0115195635964052	-0.303467703174535	-0.0015783845986465	0.553729667813975	-0.306149097327614	GA5
Alpha	35	2021-04-25	24	99	48474	8757.81032665964	4288142.40176262	0.180788904075347	-0.0385976959981504	0.0125225948572252	-0.301692789537194	-0.0016297447298441	0.623139986518016	-0.160722709111605	GA6
Alpha	35	2021-05-02	25	43	48410	3846.50327473834	4330447.05883914	0.182642714934164	-0.0398333913964243	0.008913792747611	-0.30421915475082	-0.0019751278220718	0.693154341670314	-0.0016092374344131	GA6
Alpha	35	2021-05-09	26	58	43858	5343.78794329924	4040825.02788307	0.186153668121303	-0.0435142366336386	0.0094623827306676	-0.300484888865872	-0.0023009357699968	0.758514450859424	-0.239679265784573	GA7
Alpha	35	2021-05-16	27	35	37715	3413.58340569613	3678379.9470237	0.19063651644382	-0.0490198802022194	0.0087128476821192	-0.293758669395509	-0.0026822946557442	0.817988594948361	-0.415612233773011	GA8
Alpha	35	2021-05-23	28	52	32036	4797.30517507157	2955509.01131909	0.198241865670861	-0.0550565958023376	0.0119032036898529	-0.293638199606002	-0.0035420071023676	0.865808138048605	-0.713132212118343	GA8
Alpha	35	2021-05-30	29	49	25211	4259.95957367724	2191792.66963218	0.20806653698872	-0.0637968891896643	0.0156987331749802	-0.294767912377255	-0.0034365887752867	0.901282248537643	-0.84527436634788	GA9
Alpha	35	2021-06-06	30	29	18815	2404.84272440235	1560245.37447001	0.210516864443687	-0.0661120133517921	0.0183182976013585	-0.300205644584658	-0.0036721583666102	0.926524642878857	-0.879982267231908	GA9
Alpha	35	2021-06-13	31	13	15205	1046.77510182398	1224324.26332566	0.216154733522531	-0.0695847226190117	0.0186259692469444	-0.293632889900583	-0.0040918220725197	0.94631877122949	-0.871580425443589	GA9
Alpha	35	2021-06-20	32	7	10820	631.590449795023	976258.380968878	0.216497812389066	-0.0732230585563486	0.0148258982174194	-0.296717962190437	-0.003530647473298	0.962099040937448	0	GA9
Alpha	35	2021-06-27	33	3	8706	219.937127160734	638257.543020449	0.222427805365175	-0.0806056618273845	0.0171018486623034	-0.291770837585808	-0.0054196733924131	0.972412737601316	0	GA9
Alpha	35	2021-07-04	34	5	6552	338.324793923371	443340.809957186	0.230856503985335	-0.0879627776492541	0.0149992374561537	-0.283567497003826	-0.0049524648566245	0.97957974372791	0	GA9
Alpha	35	2021-08-15	40	1	2499	48.8612951655046	122104.376618596	0.223446038958503	-0.0668942344414967	0.011532	-0.273680818727491	-0.0039007160492	0.998618148165963	0	GNintyNine
Alpha	36	2021-03-21	19	11	45606	595.692964015	2469743.02880618	0.608982424783818	0.447942420554384	0.0073200780410811	-0.168967358530078	-0.0014080161566031	0.339490225269342	0.578217728858628	GA3
Alpha	36	2021-03-28	20	70	49775	3948.6019132819	2807738.00333724	0.615164329032523	0.441032029969345	0.0085783930183569	-0.159549595326829	-0.0014064115199112	0.38490902806519	0.098272273209504	GA3
Alpha	36	2021-04-04	21	85	48689	5339.21660965355	3058366.08832261	0.621308473574201	0.437974065863782	0.006858162135564	-0.161918817653646	-0.0011927693261216	0.434398834933946	-0.113841674309514	GA4
Alpha	36	2021-04-11	22	116	47034	8420.51082712105	3414226.77795527	0.62634593332241	0.434047657067902	0.0091312831389183	-0.170117976128548	-0.0012762799494985	0.48968683963499	-0.360980677150923	GA4
Alpha	36	2021-04-18	23	161	50801	12525.0983438569	3952096.40351723	0.631852716298007	0.42819602562735	0.0115195635964052	-0.166654878560542	-0.0015783775342639	0.553729667813975	-0.482369245370878	GA5
Alpha	36	2021-04-25	24	116	48457	10261.6767463891	4286638.53534289	0.633136016131065	0.425662273939926	0.0125225948572252	-0.164880212625153	-0.0016297405587675	0.623139986518016	-0.511484242074427	GA6
Alpha	36	2021-05-02	25	96	48357	8587.54219476466	4325706.01991912	0.634077448599202	0.424292300737605	0.008913792747611	-0.167711240319053	-0.0019751129742756	0.693154341670314	-0.61042710373819	GA6
Alpha	36	2021-05-09	26	77	43839	7094.33916610416	4039074.47666027	0.63260351468718	0.420455346147238	0.0094623827306676	-0.163785876677628	-0.0023009313513094	0.758514450859424	-0.753592957716126	GA7
Alpha	36	2021-05-16	27	100	37650	9753.09544484609	3672040.43498455	0.630118360581433	0.415439901081195	0.0087128476821192	-0.157362945167674	-0.0026822832844237	0.817988594948361	-0.9081078471939	GA8
Alpha	36	2021-05-23	28	60	32028	5535.35212508258	2954770.96436908	0.628208529777323	0.40893762918271	0.0119032036898529	-0.156856435733495	-0.0035420050105574	0.865808138048605	-0.948592663456821	GA8
Alpha	36	2021-05-30	29	41	25219	3564.45596981156	2192488.17323605	0.628921791053501	0.400038830871237	0.0156987331749802	-0.157828092743514	-0.0034365930262524	0.901282248537643	-0.986119312039419	GA9
Alpha	36	2021-06-06	30	7	18837	580.479278304014	1562069.73791611	0.625854455636178	0.397107456980268	0.0183182976013585	-0.163155329813498	-0.0036721787209626	0.926524642878857	0	GA9
Alpha	36	2021-06-13	31	8	15210	644.16929343014	1224726.86913405	0.648310593970139	0.393767166178316	0.0186259692469444	-0.156847301671979	-0.0040918265839088	0.94631877122949	0	GA9
Alpha	36	2021-06-20	32	1	10826	90.2272071135747	976799.74421156	0.655079625206601	0.389919470540489	0.0148258982174194	-0.159918458527785	-0.0035306535809438	0.962099040937448	0	GA9
Alpha	37	2021-01-10	9	2	8200	259.096942477429	1062297.46415746	0.26319212819902	0.148173822167809	0.0053096805657156	-0.0647501352703981	-0.000598892127327	0.0729970554567519	1	GA0
Alpha	37	2021-01-24	11	3	12197	341.317314864145	1387682.42979933	0.278319015521286	0.134919076274237	0.0065942622950819	-0.0345432319254805	-0.0004819214047456	0.116574843904662	1	GA1
Alpha	37	2021-01-31	12	2	19155	179.362125388918	1717840.75591237	0.274192411566772	0.138616284078125	0.006579318264864	-0.0626751184063184	-0.0006204219412032	0.144327018273863	1	GA1
Alpha	37	2021-02-07	13	1	15489	87.9650364356182	1362490.44935129	0.267833336059655	0.147546704050488	0.009328599096191	-0.0849851856489417	-0.0006269656646426	0.166337536864871	1	GA1
Alpha	37	2021-02-14	14	5	19619	343.737397411227	1348756.79996217	0.268995891851852	0.146701158846553	0.0069088870770485	-0.0779434393858738	-0.0004168201527672	0.188130339499306	0.756875092971113	GA1
Alpha	37	2021-02-21	15	9	24438	538.435265358342	1462031.22386968	0.274965822645043	0.14281697432484	0.0068143330469996	-0.073405942302559	-0.0004352571848392	0.211756074600579	0.165524132830889	GA2
Alpha	37	2021-02-28	16	21	28276	1159.58384008417	1561352.03153428	0.287223440601532	0.128346604211667	0.0090589108386048	-0.0593317678269291	-0.0006727372321167	0.23699623002629	-0.0840785000129487	GA2
Alpha	37	2021-03-07	17	53	31745	2967.79662481165	1777598.18593672	0.287996643369345	0.126551687137128	0.0061060444053085	-0.0750574872204539	-0.0005981421345488	0.26575874398355	-0.272686682489072	GA2
Alpha	37	2021-03-14	18	116	39778	6088.92836129812	2087977.5203079	0.29079849067224	0.124376639970931	0.0076041510001504	-0.063971647799949	-0.0009818337281068	0.299585412608674	-0.338603884267592	GA2
Alpha	37	2021-03-21	19	121	45496	6552.622604165	2463786.09916603	0.293823405953766	0.122171183053268	0.0073200780410811	-0.0798110826894041	-0.001407985076237	0.339490225269342	-0.336473408600733	GA3
Alpha	37	2021-03-28	20	127	49718	7163.89204266859	2804522.71320785	0.300925896017609	0.114624261252958	0.0085783930183569	-0.070151338083696	-0.0014064007630783	0.38490902806519	-0.350946238827663	GA3
Alpha	37	2021-04-04	21	111	48663	6972.38874907699	3056732.91618318	0.30605645904688	0.111330466331334	0.006858162135564	-0.0724244125910611	-0.0011927630018832	0.434398834933946	-0.281600352486332	GA4
Alpha	37	2021-04-11	22	74	47076	5371.7051828186	3417275.58359957	0.309797818431983	0.106874702512915	0.0091312831389183	-0.0804044786922921	-0.0012762897506656	0.48968683963499	-0.281042591942597	GA4
Alpha	37	2021-04-18	23	69	50893	5367.89929022439	3959253.60257087	0.316506815140509	0.100608418384063	0.0115195635964052	-0.0767804523906999	-0.0015783966278675	0.553729667813975	-0.411494247706516	GA5
Alpha	37	2021-04-25	24	89	48484	7873.18302093645	4289027.02906834	0.317386374975717	0.0985835526513377	0.0125225948572252	-0.0752099729680848	-0.0016297471820521	0.623139986518016	-0.601292781362536	GA6
Alpha	37	2021-05-02	25	78	48375	6977.37803324629	4327316.18408063	0.31915352460499	0.0973835762313501	0.008913792747611	-0.0780972760551619	-0.0019751180205718	0.693154341670314	-0.612976316762118	GA6
Alpha	37	2021-05-09	26	74	43842	6817.93634145075	4039350.87948492	0.322632140393966	0.0936873916976815	0.0094623827306676	-0.0742263549186937	-0.0023009320492515	0.758514450859424	-0.677227014405563	GA7
Alpha	37	2021-05-16	27	46	37704	4486.4239046292	3677307.10652477	0.327163369374145	0.0881125494931377	0.0087128476821192	-0.0675808747269423	-0.002682292734123	0.817988594948361	-0.690728240500325	GA8
Alpha	37	2021-05-23	28	30	32058	2767.67606254129	2957538.64043162	0.334992276220982	0.0819673630359904	0.0119032036898529	-0.0671966942186356	-0.0035420128494624	0.865808138048605	-0.753820763956952	GA8
Alpha	37	2021-05-30	29	32	25228	2782.01441546268	2193270.6147904	0.344382751209517	0.0732727940642273	0.0156987331749802	-0.0682547548865822	-0.0034365978053661	0.901282248537643	-0.861562469078867	GA9
Alpha	37	2021-06-06	30	9	18835	746.33050067659	1561903.88669373	0.347282957272243	0.0708217792076075	0.0183182976013585	-0.0737372254291124	-0.0036721768725317	0.926524642878857	-0.526613785318694	GA9
Alpha	37	2021-06-13	31	4	15214	322.08464671507	1225048.95378076	0.353100910641495	0.0673529949977842	0.0186259692469444	-0.067373595748277	-0.0040918301908851	0.94631877122949	0	GA9
Alpha	37	2021-06-27	33	7	8702	513.186630041712	637964.293517568	0.358949942309851	0.0564819304007908	0.0171018486623034	-0.0657435609727945	-0.0054196676214066	0.972412737601316	0	GA9
Alpha	37	2021-07-04	34	2	6555	135.329917569349	443543.80483354	0.367601767489794	0.0489913390868655	0.0149992374561537	-0.0573441069134165	-0.0049524738797012	0.97957974372791	0	GA9
Alpha	37	2021-08-01	38	1	3072	46.2992920433793	142231.425157261	0.330461035063527	0.0811283933713692	0.0095802147738366	-0.0536376245411144	-0.0049879797160554	0.995514373395229	0	GNintyNine
Alpha	38	2020-11-15	1	7	592	1473.59062083946	124623.663933852	0.195618703894799	0.121192083243714	0.0019532554257095	0.178785610025719	-0.0001402585025041	0.0030841097687274	-0.419755077693813	G0
Alpha	38	2020-12-06	4	1	465	277.854830183692	129202.496035417	0.193515551832618	0.123831294167382	0.0043347639484978	0.144991416309013	-0.0001577913283261	0.0099417540274917	0.267831510024712	G0
Alpha	38	2020-12-20	6	12	4687	1931.75536480687	754511.449570815	0.195084163728468	0.122637448783586	0.0022643115556501	0.140427131044365	-0.0005998649208342	0.0287266010065659	-0.379808323289594	GA0
Alpha	38	2020-12-27	7	1	3252	216.744310643086	704852.498211317	0.204711167918036	0.113086440823661	0.004260682446972	0.15444856118243	-0.0004119277408545	0.0401159929906239	-0.408772731419235	GA0
Alpha	38	2021-01-03	8	4	5776	673.336606738178	972298.060129929	0.207056397767512	0.111925420342599	0.0058581314878892	0.139155336076259	-0.0004490865956257	0.0558329636913635	-0.415962522602722	GA0
Alpha	38	2021-01-10	9	19	8183	2461.42095353558	1060095.1401464	0.216172723679126	0.102021656762033	0.0053096805657156	0.155634021348641	-0.0005988845750067	0.0729970554567519	-0.567430916712659	GA0
Alpha	38	2021-01-17	10	16	10682	1958.78619730552	1307734.63497609	0.227076212330947	0.0921455199781709	0.0042858478220228	0.18797666281144	-0.0007185587413734	0.0941532921113684	-0.276178150985332	GA0
Alpha	38	2021-01-24	11	32	12168	3640.71802521755	1384383.02908897	0.231170505994628	0.0888173635344646	0.0065942622950819	0.185874737893534	-0.0004819116966867	0.116574843904662	-0.179616962531208	GA1
Alpha	38	2021-01-31	12	28	19129	2511.06975544486	1715509.04828232	0.227285829855914	0.092357770983126	0.006579318264864	0.157598615048684	-0.0006204113650724	0.144327018273863	0.190771526638002	GA1
Alpha	38	2021-02-07	13	10	15480	879.650364356182	1361698.76402337	0.22119308761538	0.101166789232811	0.009328599096191	0.135193134117536	-0.0006269552212204	0.166337536864871	0.250881289260114	GA1
Alpha	38	2021-02-14	14	15	19609	1031.21219223368	1348069.32516735	0.222397721213188	0.100300970734999	0.0069088870770485	0.142268314773138	-0.0004168113709734	0.188130339499306	-0.0711334891781686	GA1
Alpha	38	2021-02-21	15	18	24429	1076.87053071668	1461492.78860432	0.228307112236708	0.0963890460748071	0.0068143330469996	0.146815238275618	-0.0004352490957142	0.211756074600579	-0.108881554265393	GA2
Alpha	38	2021-02-28	16	30	28267	1656.54834297738	1560855.06703138	0.240612949711511	0.0818927976640858	0.0090589108386048	0.160966581599773	-0.000672731078306	0.23699623002629	-0.107400953300763	GA2
Alpha	38	2021-03-07	17	15	31783	839.94244098443	1779726.04012055	0.241755318526509	0.0798114934662539	0.0061060444053085	0.145277414194677	-0.0005981563556623	0.26575874398355	-0.124829919259989	GA2
Alpha	38	2021-03-14	18	58	39836	3044.46418064906	2091021.98448855	0.244838364685851	0.0775368184990565	0.0076041510001504	0.156607896203205	-0.0009818620968801	0.299585412608674	-0.191004556100921	GA2
Alpha	38	2021-03-21	19	51	45566	2761.84919679682	2467576.8725734	0.247717599724929	0.0753294891013015	0.0073200780410811	0.140703457020179	-0.0014080048720142	0.339490225269342	0.0177334031475587	GA3
Alpha	38	2021-03-28	20	60	49785	3384.5159256702	2808302.08932485	0.254859790880706	0.0678185194790411	0.0085783930183569	0.150359839457123	-0.0014064134045352	0.38490902806519	0.134967706067148	GA3
Alpha	38	2021-04-04	21	40	48734	2512.57252218991	3061192.73241007	0.259892870159057	0.0645179863329203	0.006858162135564	0.148015109727604	-0.0011927802559721	0.434398834933946	0.165045604035334	GA4
Alpha	38	2021-04-11	22	23	47127	1669.58404330848	3420977.70473908	0.263536196733466	0.0601561156023513	0.0091312831389183	0.139920966519633	-0.0012763016285966	0.48968683963499	0.208648433376026	GA4
Alpha	38	2021-04-18	23	46	50916	3578.59952681626	3961042.90233427	0.270192205877971	0.0540017949544591	0.0115195635964052	0.143567439577926	-0.001578401390487	0.553729667813975	0.121409526114472	GA5
